round,agent_id,vote,abstention,true_preference,pattern_weight
0,0,Candidate_0,False,Candidate_2,1.0
0,1,Candidate_1,False,Candidate_1,0.1239208141819087
0,2,Candidate_2,False,Candidate_2,0.9
0,3,,True,Candidate_0,0.1913063012617327
0,4,Candidate_1,False,Candidate_1,0.9
0,5,Candidate_1,False,Candidate_0,0.9
0,6,Candidate_1,False,Candidate_0,0.9
0,7,Candidate_1,False,Candidate_1,0.9
0,8,,True,Candidate_0,0.9
0,9,,True,Candidate_0,0.9
0,10,Candidate_1,False,Candidate_1,0.9
0,11,Candidate_1,False,Candidate_0,0.9
0,12,Candidate_1,False,Candidate_1,0.9
0,13,Candidate_1,False,Candidate_2,0.9
0,14,Candidate_1,False,Candidate_2,0.9
0,15,Candidate_1,False,Candidate_1,0.9
0,16,Candidate_1,False,Candidate_1,0.29179268075657516
0,17,Candidate_1,False,Candidate_0,0.9
0,18,,True,Candidate_2,0.9
0,19,Candidate_1,False,Candidate_1,0.016296740763304573
0,20,Candidate_1,False,Candidate_0,0.9
0,21,Candidate_1,False,Candidate_2,0.9
0,22,Candidate_2,False,Candidate_2,0.9
0,23,Candidate_1,False,Candidate_0,0.9
0,24,Candidate_1,False,Candidate_2,0.9
0,25,Candidate_1,False,Candidate_1,0.9
0,26,Candidate_2,False,Candidate_2,0.13209011355890632
0,27,,True,Candidate_2,0.9
0,28,Candidate_2,False,Candidate_2,0.9
0,29,Candidate_1,False,Candidate_1,0.9
0,30,Candidate_1,False,Candidate_1,0.9
0,31,Candidate_1,False,Candidate_2,0.9
0,32,Candidate_1,False,Candidate_2,0.9
0,33,Candidate_1,False,Candidate_1,0.9
0,34,Candidate_0,False,Candidate_0,0.9
0,35,Candidate_1,False,Candidate_1,0.18721345498405714
0,36,Candidate_1,False,Candidate_0,0.9
0,37,Candidate_2,False,Candidate_2,0.20822946084822694
0,38,,True,Candidate_2,0.9
0,39,Candidate_1,False,Candidate_2,0.9
0,40,,True,Candidate_2,0.9
0,41,Candidate_1,False,Candidate_1,0.9
0,42,Candidate_1,False,Candidate_2,0.9
0,43,Candidate_2,False,Candidate_2,0.15679173907141356
0,44,Candidate_2,False,Candidate_2,0.9
0,45,,True,Candidate_1,0.15723225383782963
0,46,Candidate_2,False,Candidate_2,0.03460382312769634
0,47,Candidate_2,False,Candidate_2,0.16615143089413667
0,48,,True,Candidate_2,0.9
0,49,Candidate_1,False,Candidate_1,0.9
0,50,Candidate_2,False,Candidate_2,0.9
0,51,Candidate_2,False,Candidate_2,0.03399772813979449
0,52,Candidate_1,False,Candidate_0,0.9
0,53,Candidate_1,False,Candidate_0,0.9
0,54,Candidate_2,False,Candidate_2,0.9
0,55,Candidate_0,False,Candidate_0,0.9
0,56,,True,Candidate_1,0.9
0,57,Candidate_1,False,Candidate_2,0.9
0,58,Candidate_1,False,Candidate_1,0.26605086767379993
0,59,Candidate_0,False,Candidate_0,0.13188012737818103
0,60,Candidate_1,False,Candidate_0,0.9
0,61,Candidate_1,False,Candidate_1,0.9
0,62,Candidate_0,False,Candidate_0,0.9
0,63,,True,Candidate_0,0.9
0,64,Candidate_1,False,Candidate_2,0.9
0,65,Candidate_1,False,Candidate_1,0.2654338755770576
0,66,,True,Candidate_0,0.9
0,67,Candidate_0,False,Candidate_0,0.9
0,68,Candidate_2,False,Candidate_2,0.2047179566544303
0,69,Candidate_0,False,Candidate_0,0.9
0,70,Candidate_1,False,Candidate_0,0.9
0,71,Candidate_2,False,Candidate_2,0.09524374154505295
0,72,,True,Candidate_2,0.9
0,73,,True,Candidate_1,0.9
0,74,Candidate_1,False,Candidate_2,0.9
0,75,Candidate_2,False,Candidate_2,0.9
0,76,,True,Candidate_0,0.9
0,77,,True,Candidate_0,0.1948587297956824
0,78,Candidate_1,False,Candidate_2,0.9
0,79,Candidate_0,False,Candidate_0,0.12099509436547645
0,80,Candidate_0,False,Candidate_0,0.13845192572979728
0,81,Candidate_1,False,Candidate_2,0.9
0,82,Candidate_1,False,Candidate_1,0.9
0,83,Candidate_0,False,Candidate_0,0.03400656380548043
0,84,Candidate_0,False,Candidate_0,0.9
0,85,Candidate_1,False,Candidate_0,0.9
0,86,Candidate_1,False,Candidate_1,0.9
0,87,Candidate_2,False,Candidate_2,0.19939996440492236
0,88,Candidate_1,False,Candidate_0,0.9
0,89,Candidate_1,False,Candidate_1,0.026354374263607826
0,90,,True,Candidate_2,0.9
0,91,Candidate_0,False,Candidate_0,0.2894429266107849
0,92,,True,Candidate_2,0.9
0,93,Candidate_0,False,Candidate_0,0.9
0,94,Candidate_0,False,Candidate_0,0.1265671430368607
0,95,Candidate_0,False,Candidate_0,0.9
0,96,Candidate_1,False,Candidate_1,0.9
0,97,Candidate_1,False,Candidate_0,0.9
0,98,,True,Candidate_2,0.9
0,99,Candidate_1,False,Candidate_0,0.9
1,0,Candidate_0,False,Candidate_0,1.0
1,1,Candidate_1,False,Candidate_2,0.9
1,2,,True,Candidate_2,0.9
1,3,Candidate_0,False,Candidate_0,0.9
1,4,Candidate_1,False,Candidate_2,0.9
1,5,Candidate_1,False,Candidate_1,0.9
1,6,Candidate_1,False,Candidate_1,0.9
1,7,Candidate_1,False,Candidate_1,0.9
1,8,Candidate_1,False,Candidate_2,0.9
1,9,Candidate_1,False,Candidate_1,0.004654464842840334
1,10,Candidate_1,False,Candidate_1,0.2754653946073582
1,11,Candidate_0,False,Candidate_0,0.9
1,12,Candidate_2,False,Candidate_2,0.1556353281367614
1,13,,True,Candidate_1,0.2751658296521029
1,14,Candidate_1,False,Candidate_2,0.9
1,15,Candidate_1,False,Candidate_2,0.9
1,16,Candidate_0,False,Candidate_0,0.9
1,17,Candidate_1,False,Candidate_0,0.9
1,18,,True,Candidate_2,0.9
1,19,Candidate_0,False,Candidate_0,0.1693952247170576
1,20,Candidate_1,False,Candidate_1,0.9
1,21,,True,Candidate_2,0.9
1,22,Candidate_1,False,Candidate_1,0.9
1,23,Candidate_1,False,Candidate_1,0.040884433081358626
1,24,Candidate_2,False,Candidate_2,0.08409973716472402
1,25,Candidate_1,False,Candidate_2,0.9
1,26,Candidate_0,False,Candidate_0,0.2291299384071756
1,27,Candidate_2,False,Candidate_2,0.15463356186373758
1,28,Candidate_1,False,Candidate_1,0.9
1,29,Candidate_0,False,Candidate_0,0.9
1,30,,True,Candidate_2,0.9
1,31,,True,Candidate_2,0.9
1,32,Candidate_1,False,Candidate_1,0.9
1,33,Candidate_1,False,Candidate_2,0.9
1,34,Candidate_0,False,Candidate_0,0.2420581697237805
1,35,Candidate_0,False,Candidate_0,0.9
1,36,Candidate_1,False,Candidate_1,0.9
1,37,Candidate_1,False,Candidate_1,0.9
1,38,Candidate_2,False,Candidate_2,0.9
1,39,Candidate_1,False,Candidate_0,0.9
1,40,Candidate_1,False,Candidate_0,0.9
1,41,Candidate_1,False,Candidate_1,0.9
1,42,,True,Candidate_0,0.9
1,43,Candidate_1,False,Candidate_1,0.9
1,44,Candidate_2,False,Candidate_2,0.9
1,45,Candidate_2,False,Candidate_2,0.9
1,46,Candidate_1,False,Candidate_0,0.9
1,47,,True,Candidate_0,0.9
1,48,Candidate_1,False,Candidate_2,0.9
1,49,Candidate_1,False,Candidate_2,0.9
1,50,Candidate_1,False,Candidate_1,0.9
1,51,Candidate_2,False,Candidate_2,0.9
1,52,Candidate_2,False,Candidate_2,0.9
1,53,Candidate_1,False,Candidate_1,0.09971679375386101
1,54,Candidate_1,False,Candidate_1,0.9
1,55,Candidate_1,False,Candidate_1,0.9
1,56,Candidate_1,False,Candidate_2,0.9
1,57,Candidate_1,False,Candidate_2,0.9
1,58,Candidate_1,False,Candidate_0,0.9
1,59,Candidate_1,False,Candidate_1,0.9
1,60,,True,Candidate_0,0.9
1,61,Candidate_1,False,Candidate_0,0.9
1,62,Candidate_1,False,Candidate_1,0.9
1,63,Candidate_1,False,Candidate_1,0.9
1,64,,True,Candidate_1,0.9
1,65,,True,Candidate_2,0.9
1,66,Candidate_1,False,Candidate_1,0.9
1,67,,True,Candidate_2,0.9
1,68,Candidate_1,False,Candidate_1,0.9
1,69,Candidate_1,False,Candidate_0,0.9
1,70,Candidate_1,False,Candidate_1,0.9
1,71,Candidate_1,False,Candidate_2,0.9
1,72,Candidate_1,False,Candidate_2,0.9
1,73,,True,Candidate_1,0.9
1,74,Candidate_1,False,Candidate_1,0.9
1,75,Candidate_0,False,Candidate_0,0.11132059808975409
1,76,Candidate_1,False,Candidate_1,0.9
1,77,Candidate_0,False,Candidate_0,0.9
1,78,Candidate_1,False,Candidate_2,0.11734613071943488
1,79,Candidate_1,False,Candidate_1,0.13462976434925397
1,80,Candidate_1,False,Candidate_2,0.9
1,81,Candidate_2,False,Candidate_2,0.9
1,82,Candidate_1,False,Candidate_1,0.9
1,83,Candidate_1,False,Candidate_1,0.9
1,84,Candidate_1,False,Candidate_2,0.9
1,85,Candidate_1,False,Candidate_2,0.9
1,86,Candidate_2,False,Candidate_2,0.2762947447328302
1,87,,True,Candidate_1,0.9
1,88,Candidate_1,False,Candidate_1,0.9
1,89,,True,Candidate_0,0.9
1,90,Candidate_1,False,Candidate_2,0.9
1,91,Candidate_1,False,Candidate_0,0.9
1,92,Candidate_2,False,Candidate_2,0.9
1,93,Candidate_1,False,Candidate_1,0.9
1,94,Candidate_2,False,Candidate_2,0.9
1,95,Candidate_0,False,Candidate_0,0.2820153581525921
1,96,Candidate_1,False,Candidate_2,0.9
1,97,Candidate_1,False,Candidate_1,0.9
1,98,Candidate_2,False,Candidate_2,0.9
1,99,,True,Candidate_1,0.9
2,0,Candidate_0,False,Candidate_0,1.0
2,1,Candidate_1,False,Candidate_1,0.9
2,2,Candidate_0,False,Candidate_0,0.2405903781263764
2,3,Candidate_0,False,Candidate_0,0.9
2,4,Candidate_1,False,Candidate_2,0.9
2,5,Candidate_1,False,Candidate_0,0.9
2,6,Candidate_2,False,Candidate_2,0.9
2,7,Candidate_2,False,Candidate_2,0.9
2,8,Candidate_0,False,Candidate_0,0.9
2,9,,True,Candidate_1,0.9
2,10,,True,Candidate_2,0.9
2,11,Candidate_0,False,Candidate_0,0.16927538885543286
2,12,Candidate_0,False,Candidate_0,0.9
2,13,Candidate_1,False,Candidate_1,0.9
2,14,Candidate_1,False,Candidate_2,0.9
2,15,,True,Candidate_0,0.9
2,16,,True,Candidate_2,0.9
2,17,,True,Candidate_0,0.9
2,18,,True,Candidate_2,0.14122085899744294
2,19,Candidate_1,False,Candidate_0,0.9
2,20,Candidate_1,False,Candidate_1,0.9
2,21,,True,Candidate_0,0.9
2,22,,True,Candidate_0,0.9
2,23,Candidate_1,False,Candidate_1,0.9
2,24,,True,Candidate_0,0.9
2,25,Candidate_1,False,Candidate_0,0.9
2,26,Candidate_1,False,Candidate_2,0.9
